Group Number,Arabic Group Name,English Group Name,Operator,Purpose/Usage,Example,Note,project_effect_signature,project_usage_universal_ar,project_i3rab_template,project_quran_evidence_phrases,project_modules
4,أداة نداء الأم,Vocative and Exception (Accusative Only),يَا,للنداء,يا رسول الله,يا: حرف نداء، رسول: منادى منصوب,NIDA,أَدَاةُ نِدَاءٍ: تُسْتَعْمَلُ لِنِدَاءِ الْمُنَادَى.,أَدَاةُ نِدَاءٍ، وَ( {NOUN} ) : مُنَادًى ...,,
4,أداة نداء للبعيد,Vocative and Exception (Accusative Only),أيا,للنداء,أيا جما ذنبه,أيا: حرف نداء، جما: منادى منصوب,NIDA,أَدَاةُ نِدَاءٍ: تُسْتَعْمَلُ لِنِدَاءِ الْمُنَادَى.,أَدَاةُ نِدَاءٍ، وَ( {NOUN} ) : مُنَادًى ...,,
4,أداة نداء للبعيد,Vocative and Exception (Accusative Only),هيا,للنداء,هيا ناسيا نعمة الله,هيا: حرف نداء، ناسيا: منادى منصوب,NIDA,أَدَاةُ نِدَاءٍ: تُسْتَعْمَلُ لِنِدَاءِ الْمُنَادَى.,أَدَاةُ نِدَاءٍ، وَ( {NOUN} ) : مُنَادًى ...,,
4,أداة نداء للقريب,Vocative and Exception (Accusative Only),أي,للنداء,أي تائبا إلى ربه,أي: حرف نداء، تائبا: منادى منصوب,NIDA,أَدَاةُ نِدَاءٍ: تُسْتَعْمَلُ لِنِدَاءِ الْمُنَادَى.,أَدَاةُ نِدَاءٍ، وَ( {NOUN} ) : مُنَادًى ...,,
4,أداة نداء للقريب,Vocative and Exception (Accusative Only),أ,للنداء,أعبد الله,أ: حرف نداء، عبد: منادى منصوب,NIDA,أَدَاةُ نِدَاءٍ: تُسْتَعْمَلُ لِنِدَاءِ الْمُنَادَى.,أَدَاةُ نِدَاءٍ، وَ( {NOUN} ) : مُنَادًى ...,,
5,أداة نصب ومصدر,Accusative Only (Purposive and Negating),أَنْ,للمصدرية,يجوز لك أن تنصرف,أن: حرف مصدر ونصب، تنصرف: فعل مضارع منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,TYPE=NASB_ADAT::2:26:أَنْ -> حَرْفُ نَصْبٍ وَمَصْدَرِيَّةٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=NASB_ADAT::2:27:أَنْ -> حَرْفُ نَصْبٍ وَمَصْدَرِيَّةٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=TAFSIR::2:125:أَنْ -> حَرْفُ تَفْسِيرٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=TAFSIR::3:193:أَنْ -> حَرْفُ تَفْسِيرٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=OTHER::4:140:أَنْ -> حَرْفٌ مُخَفَّفٌ مِنَ الثَّقِيلَةِ مَبْنِيٌّ عَلَى السُّكُونِ، وَاسْمُ ( أَنَّ ) : ضَمِيرُ الشَّأْنِ مَحْذُوفٌ. | TYPE=OTHER::5:113:أَنْ -> حَرْفٌ مُخَفَّفٌ مِنَ الثَّقِيلَةِ مَبْنِيٌّ عَلَى السُّكُونِ، وَاسْمُ ( أَنَّ ) : ضَمِيرُ الشَّأْنِ مَحْذُوفٌ، وَالتَّقْدِيرُ: ( أَنَّهُ ) :. | TYPE=ZAAID::12:96:أَنْ -> حَرْفٌ زَائِدٌ لِلتَّأْكِيدِ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ZAAID::28:19:أَنْ -> حَرْفٌ زَائِدٌ لِلتَّأْكِيدِ مَبْنِيٌّ عَلَى السُّكُونِ.,
5,النصب فقط الغرضية والنافية,Accusative Only (Purposive and Negating),لَنْ,للنفي,لن ينجح الكسلان,لن: حرف نفي ونصب، ينجح: فعل مضارع منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,TYPE=NAFY::2:55:لَنْ -> حَرْفُ نَصْبٍ وَنَفْيٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=NAFY::2:61:لَنْ -> حَرْفُ نَصْبٍ وَنَفْيٍ مَبْنِيٌّ عَلَى السُّكُونِ.,
5,النصب فقط الغرضية والنافية,Accusative Only (Purposive and Negating),كَيْ,للغرض,جئتك كي أتعلم,كي: حرف مصدر ونصب، أتعلم: فعل مضارع منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,TYPE=OTHER::20:33:كَيْ -> حَرْفُ نَصْبٍ وَتَعْلِيلٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=OTHER::20:40:كَيْ -> حَرْفُ نَصْبٍ وَتَعْلِيلٍ مَبْنِيٌّ عَلَى السُّكُونِ.,
5,النصب فقط الغرضية والنافية,Accusative Only (Purposive and Negating),إِذًا,للجواب,إذن تفلح,إذن: حرف جواب ونصب، تفلح: فعل مضارع منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,TYPE=OTHER::2:145:إِذًا -> حَرْفُ جَوَابٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=OTHER::4:140:إِذًا -> حَرْفُ جَوَابٍ مَبْنِيٌّ عَلَى السُّكُونِ.,
6,الجزم فقط النافية والشرطية,Jussive Only (Negating and Conditional),لَمْ,للنفي,لم يكتب زيد,لم: حرف نفي وجزم، يكتب: فعل مضارع مجزوم,JAZM,أَدَاةُ جَزْمٍ: تَجْزِمُ الْفِعْلَ الْمُضَارِعَ.,أَدَاةُ جَزْمٍ، وَ( {VERB} ) : فِعْلٌ مَجْزُومٌ ...,TYPE=NAFY::2:6:لَمْ -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=NAFY::2:24:لَمْ -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::2:6:لَمْ -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::2:24:لَمْ -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ.,
6,الجزم فقط النافية والشرطية,Jussive Only (Negating and Conditional),لَمَّا,للنفي,لما أكتب,لما: حرف نفي وجزم، أكتب: فعل مضارع مجزوم,JAZM,أَدَاةُ جَزْمٍ: تَجْزِمُ الْفِعْلَ الْمُضَارِعَ.,أَدَاةُ جَزْمٍ، وَ( {VERB} ) : فِعْلٌ مَجْزُومٌ ...,"TYPE=OTHER::6:5:لَمَّا -> ظَرْفُ زَمَانٍ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ. | TYPE=OTHER::7:126:لَمَّا -> ظَرْفُ زَمَانٍ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ. | TYPE=SHART::10:98:لَمَّا -> ظَرْفُ زَمَانٍ شَرْطِيٌّ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ. | TYPE=SHART::50:5:لَمَّا -> ظَرْفُ زَمَانٍ شَرْطِيٌّ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ. | TYPE=NAFY::11:111:لَمَّا -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ، وَالْفِعْلُ الْمَجْزُومُ بِهِ مَحْذُوفٌ، وَالتَّقْدِيرُ: لَمَّا يُوَفُّوا أَعْمَالَهُمْ. | TYPE=NAFY::38:8:لَمَّا -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::11:111:لَمَّا -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ، وَالْفِعْلُ الْمَجْزُومُ بِهِ مَحْذُوفٌ، وَالتَّقْدِيرُ: لَمَّا يُوَفُّوا أَعْمَالَهُمْ. | TYPE=JAZM::38:8:لَمَّا -> حَرْفُ نَفْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ISTITHNA::36:32:لَمَّا -> حَرْفُ اسْتِثْنَاءٍ بِمَعْنَى "" إِلَّا "" مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ISTITHNA::43:35:لَمَّا -> حَرْفُ اسْتِثْنَاءٍ بِمَعْنَى "" إِلَّا "" مَبْنِيٌّ عَلَى السُّكُونِ.",
6,الجزم فقط النافية والشرطية,Jussive Only (Negating and Conditional),لام الأمر,للأمر,لينصر,لام الأمر: حرف، ينصر: فعل مضارع مجزوم,JAZM,أَدَاةُ جَزْمٍ: تَجْزِمُ الْفِعْلَ الْمُضَارِعَ.,أَدَاةُ جَزْمٍ، وَ( {VERB} ) : فِعْلٌ مَجْزُومٌ ...,,
6,الجزم فقط النافية والشرطية,Jussive Only (Negating and Conditional),لَا,للنهي,لا تضرب,لا الناهية: حرف نهي، تضرب: فعل مضارع مجزوم,JAZM,أَدَاةُ جَزْمٍ: تَجْزِمُ الْفِعْلَ الْمُضَارِعَ.,أَدَاةُ جَزْمٍ، وَ( {VERB} ) : فِعْلٌ مَجْزُومٌ ...,TYPE=NAFY::2:2:لَا -> حَرْفُ نَفْيٍ لِلْجِنْسِ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=NAFY::2:6:لَا -> حَرْفُ نَفْيٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::2:11:لَا -> حَرْفُ نَهْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::2:104:لَا -> حَرْفُ نَهْيٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ZAAID::75:1:لَا -> حَرْفُ نَفْيٍ زَائِدٌ لِلتَّأْكِيدِ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ZAAID::90:1:لَا -> حَرْفُ نَفْيٍ زَائِدٌ لِلتَّأْكِيدِ مَبْنِيٌّ عَلَى السُّكُونِ.,
6,الجزم فقط النافية والشرطية,Jussive Only (Negating and Conditional),إِنْ,للشرط,إن تضرب أضرب,إن: حرف شرط جازم، تضرب: فعل شرط مجزوم، أضرب: جواب مجزوم,JAZM,أَدَاةُ جَزْمٍ: تَجْزِمُ الْفِعْلَ الْمُضَارِعَ.,أَدَاةُ جَزْمٍ، وَ( {VERB} ) : فِعْلٌ مَجْزُومٌ ...,TYPE=SHART::2:23:إِنْ -> حَرْفُ شَرْطٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=SHART::2:31:إِنْ -> حَرْفُ شَرْطٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::2:23:إِنْ -> حَرْفُ شَرْطٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAZM::2:31:إِنْ -> حَرْفُ شَرْطٍ وَجَزْمٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=NAFY::4:62:إِنْ -> حَرْفُ نَفْيٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=NAFY::4:117:إِنْ -> حَرْفُ نَفْيٍ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=OTHER::10:29:إِنْ -> حَرْفٌ مُخَفَّفٌ مِنَ الثَّقِيلَةِ مَبْنِيٌّ عَلَى السُّكُونِ، وَاسْمُ ( إِنْ ) : ضَمِيرٌ مُتَّصِلٌ مَحْذُوفٌ وَالتَّقْدِيرُ: ( إِنَّنَا ) :. | TYPE=OTHER::17:108:إِنْ -> حَرْفٌ مُخَفَّفٌ مِنَ الثَّقِيلَةِ مَبْنِيٌّ عَلَى السُّكُونِ.,
7,الشرط الجازمة فقط,Conditional (Jussive Only),مِنْ,للشرط,من يرحم يرحم,من: اسم شرط جازم، يرحم: فعل شرط مجزوم، يرحم: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,TYPE=JAR::2:4:مِنْ -> حَرْفُ جَرٍّ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=JAR::2:5:مِنْ -> حَرْفُ جَرٍّ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ZAAID::2:102:مِنْ -> حَرْفُ جَرٍّ زَائِدٌ مَبْنِيٌّ عَلَى السُّكُونِ. | TYPE=ZAAID::2:105:مِنْ -> حَرْفُ جَرٍّ زَائِدٌ مَبْنِيٌّ عَلَى السُّكُونِ.,
7,الشرط الجازمة فقط,Conditional (Jussive Only),ما,للشرط,ما تفعل أفعل,ما: اسم شرط جازم، تفعل: فعل شرط مجزوم، أفعل: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
7,الشرط الجازمة فقط,Conditional (Jussive Only),أيَّ,للشرط,أيا تضرب أضربه,أيَّ: اسم شرط جازم، تضرب: فعل شرط مجزوم، أضربه: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
7,الشرط الجازمة فقط,Conditional (Jussive Only),مَتَى,للشرط,متى تكتب أكتب,متى: اسم شرط جازم، تكتب: فعل شرط مجزوم، أكتب: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,TYPE=ISTIFHAM::2:214:مَتَى -> اسْمُ اسْتِفْهَامٍ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ رَفْعٍ خَبَرٌ مُقَدَّمٌ. | TYPE=ISTIFHAM::10:48:مَتَى -> اسْمُ اسْتِفْهَامٍ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ ظَرْفُ زَمَانٍ مُتَعَلِّقٌ بِخَبَرٍ مَحْذُوفٍ مُقَدَّمٍ. | TYPE=OTHER::27:71:مَتَى -> خَبَرٌ مُقَدَّمٌ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ رَفْعٍ.,
7,الشرط الجازمة فقط,Conditional (Jussive Only),مَهْمَا,للشرط,مهما تكتب أكتب,مهما: اسم شرط جازم، تكتب: فعل شرط مجزوم، أكتب: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,TYPE=SHART::7:132:مَهْمَا -> اسْمُ شَرْطٍ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ رَفْعٍ مُبْتَدَأٌ.,
7,الشرط الجازمة فقط,Conditional (Jussive Only),أَيْنَمَا,للشرط,أينما تنزل أنزل,أينما: اسم شرط جازم، تنزل: فعل شرط مجزوم، أنزل: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,TYPE=SHART::4:78:أَيْنَمَا -> اسْمُ شَرْطٍ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ ظَرْفُ مَكَانٍ. | TYPE=SHART::16:76:أَيْنَمَا -> اسْمُ شَرْطٍ جَازِمٌ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ ظَرْفُ مَكَانٍ.,
7,الشرط الجازمة فقط,Conditional (Jussive Only),أنَّى,للشرط,أنى تستقم تربح,أنَّى: اسم شرط جازم، تستقم: فعل شرط مجزوم، تربح: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
7,الشرط الجازمة فقط,Conditional (Jussive Only),حَيْثُمَا,للشرط,حيثما تستقم يقدر لك الله نجاحا,حيثما: اسم شرط جازم، تستقم: فعل شرط مجزوم، يقدر: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
7,الشرط الجازمة فقط,Conditional (Jussive Only),إِذْمَا,للشرط,إذما تذهب أذهب,إذما: اسم شرط جازم، تذهب: فعل شرط مجزوم، أذهب: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
7,الشرط الجازمة فقط,Conditional (Jussive Only),لو,للشرط,لو تقدم تنجح,لو: حرف شرط جازم، تقدم: فعل شرط مجزوم، تنجح: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
7,الشرط الجازمة فقط,Conditional (Jussive Only),إذا,للشرط,إذا تتعلم تفلح,إذا: حرف شرط جازم، تتعلم: فعل شرط مجزوم، تفلح: جواب مجزوم,COND,أَدَاةُ شَرْطٍ جَازِمَةٍ: تَجْزِمُ فِعْلَيْنِ (فِعْلَ الشَّرْطِ وَجَوَابَهُ).,أَدَاةُ شَرْطٍ جَازِمَةٍ، وَ( {VERB1} ) : فِعْلُ الشَّرْطِ مَجْزُومٌ، وَ( {VERB2} ) : جَوَابُ الشَّرْطِ مَجْزُومٌ.,,
8,التمييز الناصبة فقط,Specification (Accusative Only),عشرة,للعدد,رأيت أحد عشر كوكبا,أحد عشر: اسم عدد مركب، كوكبا: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),كم,للاستفهام عن العدد,كم دارا بنيت؟,كم: اسم استفهام، دارا: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),كأين,للخبر عن العدد,كأين عبدا ملكت,كأين: اسم بمعنى كم، عبدا: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),كذا,للكناية عن العدد,كذا وكذا درهما ملكت,كذا: اسم كناية، درهما: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),مائة,للعدد,ملكت مائة درهم,مائة: اسم عدد، درهم: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),ألف,للعدد,رأيت ألف رجل,ألف: اسم عدد، رجل: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),ألوف,للعدد,ملكت ألوف دراهم,ألوف: اسم عدد، دراهم: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),ملايين,للعدد,جمعت ملايين درهم,ملايين: اسم عدد، درهم: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),أيَّة,للاستفهام عن النوع,أية كتابا قرأت؟,أية: اسم استفهام، كتابا: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),كيت,للاستفهام عن الكمية,كيت مالا جمعت؟,كيت: اسم استفهام، مالا: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
8,التمييز الناصبة فقط,Specification (Accusative Only),ذو,للدلالة على التمييز,جاء ذو مال كثير,ذو: اسم تمييز، مال: تمييز منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),رُوَيْدَ,للأمر,يا ريحان رويد زيدا,رويد: اسم فعل أمر، زيدا: مفعول به منصوب,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),بَلْهَ,للأمر,يا ولدان بله بسيطا,بله: اسم فعل أمر، بسيطا: مفعول به منصوب,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),دُونَكَ,للأمر,يا بسيط دونك الكتاب,دونك: اسم فعل أمر، الكتاب: مفعول به منصوب,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),عَلَيْكَ,للأمر,يا ريحان عليك مهتديا,عليك: اسم فعل أمر، مهتديا: مفعول به منصوب,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,"TYPE=JAR::2:252:عَلَيْكَ -> ( عَلَى ) : حَرْفُ جَرٍّ مَبْنِيٌّ عَلَى السُّكُونِ، وَ"" كَافُ الْمُخَاطَبِ "" ضَمِيرٌ مُتَّصِلٌ مَبْنِيٌّ عَلَى الْفَتْحِ فِي مَحَلِّ جَرٍّ بِالْحَرْفِ. | TYPE=JAR::2:272:عَلَيْكَ -> ( عَلَى ) : حَرْفُ جَرٍّ مَبْنِيٌّ عَلَى السُّكُونِ، وَ"" كَافُ الْمُخَاطَبِ "" ضَمِيرٌ مُتَّصِلٌ مَبْنِيٌّ عَلَى الْفَتْحِ فِي مَحَلِّ جَرٍّ بِالْحَرْفِ، وَشِبْهُ الْجُمْلَةِ فِي مَحَلِّ نَصْبٍ خَبَرُ ( لَيْسَ ) :.",
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),هَاءَ,للأمر,يا سرمين هاء درهما,هاء: اسم فعل أمر، درهما: مفعول به منصوب,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),حَيَّهَلَ,للأمر,يا ولدان حيهل القهوة,حيهل: اسم فعل أمر، القهوة: مفعول به منصوب,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
